imputed_CARDIoGRAM_C4D_CAD_ADDITIVE	imputed_CNCR_Insomnia_all	imputed_DIAGRAM_T2D_TRANS_ETHNIC	imputed_GABRIEL_Asthma	imputed_GPC-NEO-NEUROTICISM	imputed_HRGene_HeartRate	imputed_IBD.EUR.Crohns_Disease	imputed_IBD.EUR.Inflammatory_Bowel_Disease	imputed_IBD.EUR.Ulcerative_Colitis	imputed_IGAP_Alzheimer	imputed_PGC_ADHD_EUR_2017	imputed_PGC_ASD_2017_CEU	imputed_TAGC_Asthma_EUR	imputed_UKB_20002_1261_self_reported_multiple_sclerosis	imputed_UKB_20002_1262_self_reported_parkinsons_disease	imputed_UKB_20002_1289_self_reported_schizophrenia	imputed_UKB_20127_Neuroticism_score	imputed_UKB_6152_8_diagnosed_by_doctor_Asthma
chr21:29332309-29333970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:32355224-32357676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:32403117-32404162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:32568943-32570380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33215848-33217211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33229919-33232006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33238291-33238779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33243498-33245431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33455881-33456818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33649561-33649919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33683504-33684446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33684595-33686989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33699254-33699680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33703539-33704518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33827486-33828299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33914572-33916476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33936044-33936650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:33937105-33937447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36068889-36070759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36112460-36113573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36125847-36126424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36134371-36136864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36170844-36173283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36186369-36189760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36232349-36233587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:36259550-36261257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37071877-37073219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37153501-37154728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37206593-37209640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37243386-37243696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37415065-37415287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37415582-37416302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37456573-37456832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:37557301-37557695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:39219871-39220145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:39562277-39564667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:41247100-41247509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:41367631-41368013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:41368598-41370509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42096443-42098573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42107651-42108766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42523792-42525929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42737049-42739252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42865027-42867169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42915072-42915976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42923562-42924501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:42938947-42940956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:43037305-43038154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:43075045-43075893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:43701999-43704254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:43943764-43945399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:43945400-43946285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44005430-44006485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44097753-44100093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44206523-44208850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44306061-44306368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44709175-44711382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44920246-44920863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44930735-44932524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44946369-44948210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:44949444-44949925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45003195-45004215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45030314-45030656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45040821-45042029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45073317-45074500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45102685-45103184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45125799-45126232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45154321-45155015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45454854-45456198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45541227-45541923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45640455-45641828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45698125-45699496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:45832938-45834316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46027403-46029727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46055157-46057796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46059869-46060819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46097091-46098671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46184007-46184397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46184641-46185573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46187739-46190325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46229626-46230005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46249853-46251067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46373703-46376811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46376891-46377361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46393045-46393420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46445185-46445596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46457375-46458761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46470951-46473069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46479128-46479542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46483299-46484148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46489343-46490176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46517076-46517463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46539368-46541016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46569573-46571368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46598454-46599341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46605290-46606696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:46641327-46641836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:9070784-9071346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21:9071828-9072368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16601891-16602279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:16602481-16603268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:17117075-17117844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:17198089-17200137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:17637729-17640196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:17705367-17708178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:17871245-17872948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:17902990-17904577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:18005021-18006097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:18149322-18150911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:18528538-18529253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:18926693-18930923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:18935592-18936047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19097467-19098444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19107586-19108130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19114430-19115315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19120998-19122469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19174485-19174767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19177629-19178592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19240220-19241369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19276202-19277616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19406551-19408788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19410721-19412140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19430455-19431515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:19880582-19882450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20536504-20537798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20556811-20558385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20777290-20778623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20788161-20788464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20852299-20852612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20859000-20859887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20866500-20869020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20916563-20917292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20939888-20940473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:20981099-20982920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21013481-21015975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21468099-21468474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21592855-21593761	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
chr22:21619689-21620155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21641152-21642167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21642267-21643392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21651216-21652874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21707665-21708314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21719130-21719548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21736139-21736705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21845508-21847644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:21936725-21938857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:22290864-22291402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:22297172-22298962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23197450-23198542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23217574-23219463	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23223379-23224565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23315153-23316242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23684275-23685318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23685539-23687251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23696407-23697110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23741774-23743882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23750107-23751024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23751123-23752054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23773042-23774408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23777482-23777978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23789544-23789884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23804544-23805443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23833624-23835966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23856391-23858646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23893626-23895701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23904357-23905364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23913002-23915029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23919285-23920458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:23971649-23972190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24004408-24006328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24139030-24139477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24180356-24181052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24188971-24191277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24197643-24198988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24302164-24304549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24348260-24349653	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24378949-24381231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24420308-24421217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24431945-24432610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24433562-24436875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24440800-24442608	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24444462-24445469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24470620-24471731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24471950-24472597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24810094-24811249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:24893509-24895979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:25364133-25366337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:25402213-25404944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:28005007-28006494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:28140164-28140737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:28144772-28145209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:28220952-28221353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:28376529-28376912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:28414199-28415047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29073242-29074633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29079231-29079566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29081305-29082998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29206220-29206543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29366005-29366455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29621407-29622724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29779272-29780015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29820718-29822437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29830061-29833694	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
chr22:29834153-29834461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29837582-29839151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29842266-29843575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29891752-29892221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:29924768-29925315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:30033936-30034489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:30374650-30376358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:30382486-30384140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:30425399-30426380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:30435062-30436653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:30627726-30629456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31073344-31073917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31085943-31086226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31101254-31101504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31101518-31103326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31118024-31120612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31442396-31443248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31629781-31631676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31749326-31750737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:31932265-31933086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:32331071-32332125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:32338177-32338776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:32354250-32355006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:32723237-32724846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:33791710-33793939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:33825218-33825978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:33880876-33881244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:35592166-35593926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:35646271-35649542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36190952-36193554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36201261-36202636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36362260-36362498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36395360-36396838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36408941-36410976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36418731-36421306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36466988-36468145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36473967-36475734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:36528032-36530277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37018449-37019408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37282437-37285161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37512081-37513144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37623765-37624283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37655345-37656495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37659272-37659561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37696430-37697672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37751387-37753649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37842894-37843913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37854439-37854977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37887370-37888752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:37964564-37966720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38210417-38211127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38613567-38616130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38704838-38705532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38712699-38713055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38717949-38719108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38753633-38755663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38756154-38756735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:38870592-38872068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:39020050-39022664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:39414345-39415970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:39496326-39496855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:39508359-39509148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr22:39531741-39533436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:39989325-39992431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:40182823-40183869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:40211082-40211574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:40213444-40213756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:40240862-40241092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:40275996-40278349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:40653860-40655423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:40673278-40673840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41090839-41091558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
chr22:41107236-41107654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41177891-41178593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41238220-41238506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41285083-41287212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41343224-41343781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41366656-41369690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41412075-41414889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22:41508695-41509250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
